type,organism,conservation_score
Non-essential,C. albicans,0.4458805
Non-essential,C. albicans,0.412241
Non-essential,C. albicans,0.569273
Non-essential,C. albicans,0.424303
Non-essential,C. albicans,0.523067
Non-essential,C. albicans,0.403859
Non-essential,C. albicans,0.6652415
Non-essential,C. albicans,0.580308
Non-essential,C. albicans,0.80013
Non-essential,C. albicans,0.798193
Non-essential,C. albicans,0.533115
Non-essential,C. albicans,0.756918
Non-essential,C. albicans,0.5181275
Non-essential,C. albicans,0.487399
Non-essential,C. albicans,0.4398165
Non-essential,C. albicans,0.502342
Non-essential,C. albicans,0.628757
Non-essential,C. albicans,0.419322
Non-essential,C. albicans,0.419322
Non-essential,C. albicans,0.60289
Non-essential,C. albicans,0.570831
Non-essential,C. albicans,0.4610735
Non-essential,C. albicans,0.4483115
Non-essential,C. albicans,0.597194
Non-essential,C. albicans,0.4483115
Non-essential,C. albicans,0.535726
Non-essential,C. albicans,0.627458
Non-essential,C. albicans,0.497853
Non-essential,C. albicans,0.612138
Non-essential,C. albicans,0.5131195
Non-essential,C. albicans,0.5404045
Non-essential,C. albicans,0.5472115
Non-essential,C. albicans,0.340177
Non-essential,C. albicans,0.377259
Non-essential,C. albicans,0.462639
Non-essential,C. albicans,0.537743
Non-essential,C. albicans,0.703279
Non-essential,C. albicans,0.642304
Non-essential,C. albicans,0.638577
Non-essential,C. albicans,0.575933
Non-essential,C. albicans,0.517936
Non-essential,C. albicans,0.696187
Non-essential,C. albicans,0.5740775
Non-essential,C. albicans,0.559892
Non-essential,C. albicans,0.410077
Non-essential,C. albicans,0.420187
Non-essential,C. albicans,0.568002
Non-essential,C. albicans,0.483112
Non-essential,C. albicans,0.537534
Non-essential,C. albicans,0.584245
Non-essential,C. albicans,0.6156975
Non-essential,C. albicans,0.544046
Non-essential,C. albicans,0.5531625
Non-essential,C. albicans,0.665495
Non-essential,C. albicans,0.6019905
Non-essential,C. albicans,0.7441145
Non-essential,C. albicans,0.579976
Non-essential,C. albicans,0.6160355
Non-essential,C. albicans,0.37081
Non-essential,C. albicans,0.739816
Non-essential,C. albicans,0.607541
Non-essential,C. albicans,0.597297
Non-essential,C. albicans,0.729273
Non-essential,C. albicans,0.754164
Non-essential,C. albicans,0.327371
Non-essential,C. albicans,0.510266
Non-essential,C. albicans,0.447707
Non-essential,C. albicans,0.637228
Non-essential,C. albicans,0.643238
Non-essential,C. albicans,0.609803
Non-essential,C. albicans,0.717001
Non-essential,C. albicans,0.5336235
Non-essential,C. albicans,0.612716
Non-essential,C. albicans,0.739113
Non-essential,C. albicans,0.480855
Non-essential,C. albicans,0.4873135
Non-essential,C. albicans,0.530224
Non-essential,C. albicans,0.5103865
Non-essential,C. albicans,0.4109545
Non-essential,C. albicans,0.586102
Non-essential,C. albicans,0.62304
Non-essential,C. albicans,0.4899945
Non-essential,C. albicans,0.606611
Non-essential,C. albicans,0.457865
Non-essential,C. albicans,0.581543
Non-essential,C. albicans,0.5484605
Non-essential,C. albicans,0.6616885
Non-essential,C. albicans,0.706484
Non-essential,C. albicans,0.5479335
Non-essential,C. albicans,0.611797
Non-essential,C. albicans,0.385246
Non-essential,C. albicans,0.555992
Non-essential,C. albicans,0.589208
Non-essential,C. albicans,0.542148
Non-essential,C. albicans,0.609128
Non-essential,C. albicans,0.505354
Non-essential,C. albicans,0.523589
Non-essential,C. albicans,0.401392
Non-essential,C. albicans,0.419322
Non-essential,C. albicans,0.66951
Non-essential,C. albicans,0.651987
Non-essential,C. albicans,0.451027
Non-essential,C. albicans,0.546933
Non-essential,C. albicans,0.5249055
Non-essential,C. albicans,0.7449575
Non-essential,C. albicans,0.5664685
Non-essential,C. albicans,0.389968
Non-essential,C. albicans,0.469691
Non-essential,C. albicans,0.490178
Non-essential,C. albicans,0.635031
Non-essential,C. albicans,0.490377
Non-essential,C. albicans,0.634557
Non-essential,C. albicans,0.574819
Non-essential,C. albicans,0.6190675
Non-essential,C. albicans,0.513303
Non-essential,C. albicans,0.530089
Non-essential,C. albicans,0.627983
Non-essential,C. albicans,0.578443
Non-essential,C. albicans,0.469057
Non-essential,C. albicans,0.584437
Non-essential,C. albicans,0.546985
Non-essential,C. albicans,0.651614
Non-essential,C. albicans,0.520902
Non-essential,C. albicans,0.6188105
Non-essential,C. albicans,0.526923
Non-essential,C. albicans,0.554513
Non-essential,C. albicans,0.468231
Non-essential,C. albicans,0.530002
Non-essential,C. albicans,0.647076
Non-essential,C. albicans,0.517673
Non-essential,C. albicans,0.4642315
Non-essential,C. albicans,0.605041
Non-essential,C. albicans,0.379757
Non-essential,C. albicans,0.4970835
Non-essential,C. albicans,0.748889
Non-essential,C. albicans,0.642629
Non-essential,C. albicans,0.35722
Non-essential,C. albicans,0.508267
Non-essential,C. albicans,0.442407
Non-essential,C. albicans,0.558207
Non-essential,C. albicans,0.542073
Non-essential,C. albicans,0.480973
Non-essential,C. albicans,0.580738
Non-essential,C. albicans,0.509192
Non-essential,C. albicans,0.68353
Non-essential,C. albicans,0.35991
Non-essential,C. albicans,0.606642
Non-essential,C. albicans,0.449666
Non-essential,C. albicans,0.3942315
Non-essential,C. albicans,0.471955
Non-essential,C. albicans,0.443527
Non-essential,C. albicans,0.539183
Non-essential,C. albicans,0.420319
Non-essential,C. albicans,0.450025
Non-essential,C. albicans,0.695353
Non-essential,C. albicans,0.461687
Non-essential,C. albicans,0.358136
Non-essential,C. albicans,0.590471
Non-essential,C. albicans,0.5299885
Non-essential,C. albicans,0.5599
Non-essential,C. albicans,0.553474
Non-essential,C. albicans,0.381662
Non-essential,C. albicans,0.739697
Non-essential,C. albicans,0.439003
Non-essential,C. albicans,0.551864
Non-essential,C. albicans,0.395576
Non-essential,C. albicans,0.5733755
Non-essential,C. albicans,0.516147
Non-essential,C. albicans,0.584812
Non-essential,C. albicans,0.50387
Non-essential,C. albicans,0.594147
Non-essential,C. albicans,0.638833
Non-essential,C. albicans,0.6317
Non-essential,C. albicans,0.633873
Non-essential,C. albicans,0.50826
Non-essential,C. albicans,0.366161
Non-essential,C. albicans,0.556088
Non-essential,C. albicans,0.622217
Non-essential,C. albicans,0.395362
Non-essential,C. albicans,0.578337
Non-essential,C. albicans,0.493761
Non-essential,C. albicans,0.4180295
Non-essential,C. albicans,0.50359
Non-essential,C. albicans,0.680578
Non-essential,C. albicans,0.686057
Non-essential,C. albicans,0.588818
Non-essential,C. albicans,0.651775
Non-essential,C. albicans,0.493743
Non-essential,C. albicans,0.523401
Non-essential,C. albicans,0.6429585
Non-essential,C. albicans,0.423563
Non-essential,C. albicans,0.455126
Non-essential,C. albicans,0.355368
Non-essential,C. albicans,0.767969
Non-essential,C. albicans,0.586742
Non-essential,C. albicans,0.725981
Non-essential,C. albicans,0.4436505
Non-essential,C. albicans,0.467486
Non-essential,C. albicans,0.690288
Non-essential,C. albicans,0.621623
Non-essential,C. albicans,0.66058
Non-essential,C. albicans,0.641931
Non-essential,C. albicans,0.592288
Non-essential,C. albicans,0.581787
Non-essential,C. albicans,0.6834695
Non-essential,C. albicans,0.616289
Non-essential,C. albicans,0.559128
Non-essential,C. albicans,0.525204
Non-essential,C. albicans,0.6398
Non-essential,C. albicans,0.527574
Non-essential,C. albicans,0.5024765
Non-essential,C. albicans,0.5544455
Non-essential,C. albicans,0.432654
Non-essential,C. albicans,0.3588805
Non-essential,C. albicans,0.568659
Non-essential,C. albicans,0.652127
Non-essential,C. albicans,0.6834045
Non-essential,C. albicans,0.612656
Non-essential,C. albicans,0.5860315
Non-essential,C. albicans,0.476848
Non-essential,C. albicans,0.677718
Non-essential,C. albicans,0.6320915
Non-essential,C. albicans,0.633191
Non-essential,C. albicans,0.6617505
Non-essential,C. albicans,0.5382475
Non-essential,C. albicans,0.437348
Non-essential,C. albicans,0.509246
Non-essential,C. albicans,0.5409545
Non-essential,C. albicans,0.567357
Non-essential,C. albicans,0.653236
Non-essential,C. albicans,0.595214
Non-essential,C. albicans,0.362064
Non-essential,C. albicans,0.574899
Non-essential,C. albicans,0.630154
Non-essential,C. albicans,0.6047575
Non-essential,C. albicans,0.606404
Non-essential,C. albicans,0.483725
Non-essential,C. albicans,0.497327
Non-essential,C. albicans,0.4768045
Non-essential,C. albicans,0.534253
Non-essential,C. albicans,0.3903725
Non-essential,C. albicans,0.58113
Non-essential,C. albicans,0.580217
Non-essential,C. albicans,0.5956585
Non-essential,C. albicans,0.495185
Non-essential,C. albicans,0.548087
Non-essential,C. albicans,0.506393
Non-essential,C. albicans,0.4817655
Non-essential,C. albicans,0.368774
Non-essential,C. albicans,0.351656
Non-essential,C. albicans,0.525995
Non-essential,C. albicans,0.6208715
Non-essential,C. albicans,0.4265435
Non-essential,C. albicans,0.5377985
Non-essential,C. albicans,0.630625
Non-essential,C. albicans,0.460107
Non-essential,C. albicans,0.402983
Non-essential,C. albicans,0.642657
Non-essential,C. albicans,0.549436
Non-essential,C. albicans,0.549467
Non-essential,C. albicans,0.555282
Non-essential,C. albicans,0.4766705
Non-essential,C. albicans,0.712808
Non-essential,C. albicans,0.644913
Non-essential,C. albicans,0.574292
Non-essential,C. albicans,0.537683
Non-essential,C. albicans,0.740573
Non-essential,C. albicans,0.617122
Non-essential,C. albicans,0.662527
Non-essential,C. albicans,0.521042
Non-essential,C. albicans,0.626251
Non-essential,C. albicans,0.4911635
Non-essential,C. albicans,0.728299
Non-essential,C. albicans,0.519122
Non-essential,C. albicans,0.305669
Non-essential,C. albicans,0.392937
Non-essential,C. albicans,0.614742
Non-essential,C. albicans,0.378634
Non-essential,C. albicans,0.661326
Non-essential,C. albicans,0.490357
Non-essential,C. albicans,0.712304
Non-essential,C. albicans,0.6159135
Non-essential,C. albicans,0.534235
Non-essential,C. albicans,0.466438
Non-essential,C. albicans,0.570511
Non-essential,C. albicans,0.4150535
Non-essential,C. albicans,0.5731865
Non-essential,C. albicans,0.3962685
Non-essential,C. albicans,0.398943
Non-essential,C. albicans,0.512136
Non-essential,C. albicans,0.486466
Non-essential,C. albicans,0.534531
Non-essential,C. albicans,0.571901
Non-essential,C. albicans,0.374307
Non-essential,C. albicans,0.5226375
Non-essential,C. albicans,0.507722
Non-essential,C. albicans,0.480945
Non-essential,C. albicans,0.52033
Non-essential,C. albicans,0.4824205
Non-essential,C. albicans,0.517082
Non-essential,C. albicans,0.4603005
Non-essential,C. albicans,0.456821
Non-essential,C. albicans,0.465485
Non-essential,C. albicans,0.470135
Non-essential,C. albicans,0.509599
Non-essential,C. albicans,0.5409365
Non-essential,C. albicans,0.5961205
Non-essential,C. albicans,0.46649
Non-essential,C. albicans,0.614924
Non-essential,C. albicans,0.5753315
Non-essential,C. albicans,0.50814
Non-essential,C. albicans,0.422063
Non-essential,C. albicans,0.5565905
Non-essential,C. albicans,0.6299505
Non-essential,C. albicans,0.451426
Non-essential,C. albicans,0.639997
Non-essential,C. albicans,0.66058
Non-essential,C. albicans,0.657055
Non-essential,C. albicans,0.630385
Non-essential,C. albicans,0.638795
Non-essential,C. albicans,0.485499
Non-essential,C. albicans,0.6869585
Non-essential,C. albicans,0.7356675
Non-essential,C. albicans,0.621843
Non-essential,C. albicans,0.3638945
Non-essential,C. albicans,0.659707
Non-essential,C. albicans,0.571793
Non-essential,C. albicans,0.5182435
Non-essential,C. albicans,0.548454
Non-essential,C. albicans,0.572876
Non-essential,C. albicans,0.536591
Non-essential,C. albicans,0.608046
Non-essential,C. albicans,0.688867
Non-essential,C. albicans,0.539709
Non-essential,C. albicans,0.6383235
Non-essential,C. albicans,0.680829
Non-essential,C. albicans,0.4906755
Non-essential,C. albicans,0.575029
Non-essential,C. albicans,0.555838
Non-essential,C. albicans,0.5680675
Non-essential,C. albicans,0.650271
Non-essential,C. albicans,0.468698
Non-essential,C. albicans,0.7012525
Non-essential,C. albicans,0.4081065
Non-essential,C. albicans,0.620553
Non-essential,C. albicans,0.4433535
Non-essential,C. albicans,0.538789
Non-essential,C. albicans,0.370187
Non-essential,C. albicans,0.564062
Non-essential,C. albicans,0.4867895
Non-essential,C. albicans,0.5237535
Non-essential,C. albicans,0.445291
Non-essential,C. albicans,0.483613
Non-essential,C. albicans,0.668189
Non-essential,C. albicans,0.604551
Non-essential,C. albicans,0.594527
Non-essential,C. albicans,0.6327305
Non-essential,C. albicans,0.495758
Non-essential,C. albicans,0.457856
Non-essential,C. albicans,0.516152
Non-essential,C. albicans,0.480981
Non-essential,C. albicans,0.487275
Non-essential,C. albicans,0.58126
Non-essential,C. albicans,0.63619
Non-essential,C. albicans,0.5446905
Non-essential,C. albicans,0.718612
Non-essential,C. albicans,0.551016
Non-essential,C. albicans,0.632919
Non-essential,C. albicans,0.544383
Non-essential,C. albicans,0.652152
Non-essential,C. albicans,0.597194
Non-essential,C. albicans,0.638569
Non-essential,C. albicans,0.681526
Non-essential,C. albicans,0.5646655
Non-essential,C. albicans,0.439089
Non-essential,C. albicans,0.4243475
Non-essential,C. albicans,0.416222
Non-essential,C. albicans,0.396193
Non-essential,C. albicans,0.690193
Non-essential,C. albicans,0.509246
Non-essential,C. albicans,0.589517
Non-essential,C. albicans,0.72481
Non-essential,C. albicans,0.677909
Non-essential,C. albicans,0.7424535
Non-essential,C. albicans,0.543937
Non-essential,C. albicans,0.457998
Non-essential,C. albicans,0.425294
Non-essential,C. albicans,0.438092
Non-essential,C. albicans,0.361862
Non-essential,C. albicans,0.550953
Non-essential,C. albicans,0.456468
Non-essential,C. albicans,0.456259
Non-essential,C. albicans,0.36651
Non-essential,C. albicans,0.664313
Non-essential,C. albicans,0.535763
Non-essential,C. albicans,0.356743
Non-essential,C. albicans,0.780794
Non-essential,C. albicans,0.468827
Non-essential,C. albicans,0.656094
Non-essential,C. albicans,0.666816
Non-essential,C. albicans,0.643964
Non-essential,C. albicans,0.469649
Non-essential,C. albicans,0.672772
Non-essential,C. albicans,0.669514
Non-essential,C. albicans,0.7188055
Non-essential,C. albicans,0.4512785
Non-essential,C. albicans,0.668061
Non-essential,C. albicans,0.5499015
Non-essential,C. albicans,0.62029
Non-essential,C. albicans,0.614258
Non-essential,C. albicans,0.643807
Non-essential,C. albicans,0.5441505
Non-essential,C. albicans,0.6303945
Non-essential,C. albicans,0.3963525
Non-essential,C. albicans,0.382872
Non-essential,C. albicans,0.5042335
Non-essential,C. albicans,0.662484
Non-essential,C. albicans,0.7315465
Non-essential,C. albicans,0.5241315
Non-essential,C. albicans,0.659161
Non-essential,C. albicans,0.4929645
Non-essential,C. albicans,0.50395
Non-essential,C. albicans,0.456463
Non-essential,C. albicans,0.597412
Non-essential,C. albicans,0.6086355
Non-essential,C. albicans,0.561492
Non-essential,C. albicans,0.566905
Non-essential,C. albicans,0.334119
Non-essential,C. albicans,0.6646235
Non-essential,C. albicans,0.512069
Non-essential,C. albicans,0.5015025
Non-essential,C. albicans,0.535315
Non-essential,C. albicans,0.6738665
Non-essential,C. albicans,0.727062
Non-essential,C. albicans,0.615791
Non-essential,C. albicans,0.574899
Non-essential,C. albicans,0.637786
Non-essential,C. albicans,0.3694295
Non-essential,C. albicans,0.554544
Non-essential,C. albicans,0.6210265
Non-essential,C. albicans,0.5042365
Non-essential,C. albicans,0.714055
Non-essential,C. albicans,0.617373
Non-essential,C. albicans,0.612794
Non-essential,C. albicans,0.407112
Non-essential,C. albicans,0.7789025
